"Easy to locate from the airport, and check in was a breeze. Thanks Princess, for making us feel welcomed with your Aloha spirit. Our ocean facing room was glorious and comfortable, very clean and close to the gorgeous family pool. There is no beachfront here,...More"
"Only having one restaurant on site, one would think it would be run well. Oh boy, not the case. The Holo Holo Grill needs management and an efficient staff. It take forever to be acknowledged that you're waiting for a table, most of the staff...More"
"Good Platinum Stay With Some Missed Customer Service Opportunities Note: I originally posted a review about my pre-check-in experience. This updated review will highlight that experience and provide updates based on my actual stay. My husband and I (Marriott Platinum Elite) booked a Studio, 1...More"
"There are no negatives to report on Koloa Landing. Everything about this resort was top notch - the rooms, the pools, the staff. Our room in Building 11 was large and well equipped. A small kitchen made eating meals there convenient. The bed was super...More"
"Overall I give the resort an excellent rating. The grounds are beautiful, our studio was clean and seemed newish, the staff did an excellent job , and the food was wonderful . However, there was one very important area in which it failed. The sofa...More"
We have been guests at this Resort several times over the past year and have LOVED every visit! The surroundings are beautiful - the landscaping is exactly what you envision when you think of Hawaii. The Resort boasts three different pools each with their own...More
"The disappointment started on a very rainy check in. Like flood warnings all day. Got key cards and got to building 7. Cards dead, I’m wet. Imagine how soaked I was going back to lobby. Very surprised no apology or breakfast offer. Just “Huh”. Got...More"
"My review is actually a 4.5. Check-in was quick and efficient. We had a 2 bedroom villa corner unit in Bldg 3. Our unit was beautiful with a wrap around balcony, gourmet kitchen and many designer touches. We overlooked a beautiful pool and had a...More"
This property was outstanding and met all of our needs completely. Our two bedroom suite was beautiful with everything we needed. Furnished well with beautiful decks surrounding the suite. Sally Helm was outstanding as we worked to book our accommodations. The pools were the most...More
"A truly magnificent property that is outstanding in every way. The pool areas are all pristine. The attention to detail in every measure is impressive. Sally, Chelsea and the team that helped with our reservation makes getting a group here simple. The staff could not...More"
"My wife and I stayed in a two bedroom suite with two children, 10 and 12. We put one kid in a bedroom and the other on the comfy foldout, and had so much room. The best feature of the room was the huge wraparound...More"
We are a repeat guest at Koloa Landing Resort. The self contained villas make a family stay easy to cater for - beautiful kitchen and spacious so adults can watch tv without waking the kids. The new pool is fantastic so while Poipu beach is...More
"Upon check in we were informed that there was a reservation glitch and our room type was not available during our length of stay. Please note that this seems very suspicious, especially when we were able to book a one, two or three bedroom villa...More"
"We spent 10 nights at the Koloa Landing Resort in early January. Prior to our arrival I sent an email to the hotel with several questions and requests. Ikaika immediately responded to my correspondence, answered my questions and fulfilled my request to be located in...More"
"We were very disappointed when we checked in to our villa. We had booked a one-bedroom ocean view villa, and all we got was a villa facing the main pool, on the 4th floor in building no. 10. In the far distance, behind another building,...More"
My husband and I went to Koloa Landing on a one week vacation. It's a beautiful and well maintained resort. We were greeted with a fresh flower lei and kukui nut lei when we arrived. The staff was very friendly and and helpful. We had...More
"My husband and I just returned from 6 days of bliss at the Koloa Landing Resort. We had a fabulous time! We met Jeff, one of the owners after our first morning workout led by a fantastic personal trainer, Syndey. The resort provides these daily...More"
"Welcome to my family’s version of hell. Below is what Koloa Landing Resort calls a “deluxe full ocean view”. AKA a view of the pool full of screaming kids, the loudest waterfalls, pool music, and maybe 25% ocean view. It may as well be a...More"
"My now-husband and I absolutely loved this resort for our honeymoon in Kauai. The weather was less than ideal so we didn't get to enjoy the beautiful pool as much as we would have liked, but it was still such a wonderful resort to stay...More"
"Added to the Marriott family in July 2017, Koloa Landing is a tastefully done, modern Poipu Beach Resort. Buildings #7,8,11 have ""one bedroom suites"" with kitchenette and laundry- all less than 12 months old. very modern and stylish. Grill at poolside is standard resort fare...More"
"We got to stay there for 10 days and had a wonderful relaxing stay! The grounds are beautiful, but beach access is a half mile walk away. The staff was professional, ( especially during the ballistic missile warming scare),facilities met our needs, and the apartment...More"
"My husband, myself and another couple booked a double suite here, ocean view, for 6 nights. We LOVED the resort and found it to be INCREDIBLE!! One of the best stays we have had. Our suite was like a full fledged apartment and I think...More"
"We had looked forward to our 4 night stay on Kauai at the Marriott Koloa Landing, an Autograph property. We arrived and were greeted by a welcoming bell staff but we were the “welcomed” at the front desk by a very negative young woman by...More"
"Loved this place. Suite was beautiful with everything you need in the kitchen. Staff all very friendly and helpful. Great pools, including an adults only pool. Close to old town of Koloa and adventure operators. Snorkeling at the end of the landing is good tooMore"
"Good news first. We had a great room. I have 3 adult daughters and we had three bedrooms and three baths, huge living room and kitchen. This is a beautiful location just on the other.side of the road from the ocean. Just a quick walk...More"
"Koloa Landing resort is in a prime location. Beautiful views, wonderful new swimming pool equipped with a water slide and three different spa options. However, I must say this resort falls short in customer service and overall, what is advertised online. To begin, this review...More"
"We love the Autograph Collection hotels so had high expectations for Koloa Landing. The hotel is nice, just not differentiated like we expect with Autograph. Pluses: Great pool setup - many pools, waterfalls, hot tubs, spread over multiple levels. Very attentive poolside service Excellent fruited...More"
We had two villas at the resor t(unfortunately for only two days); both were lovely and very spacious. The laundry room was a nice surprise! The grounds are beautiful and love the pools! A special shout out to Danielle at the front desk. She was...More
We've been to Hawaii a few times and visited Maui and the Honolulu and choose to come to Kauai to get married in August. We picked this resort as it had recently been renovated instead of the Sheridan down the road (which is walking distance...More
"My family of 6 stayed in the two bedroom villa for 3 nights during the busy New Year’s week. We got lucky with a decent room rate... if we had paid in excess of $500/night, I probably would have expected more because this is not...More"
"As per my other review for The Big Island, I am biased for normally stay at Relais & Châteaux properties, however this hotel was much better than the Marriott we stayed at later- The rooms are like a one bedroom apartment, so you have space...More"
"It's a very nice hotel, the staff is professional, and the location is good, but there are a few concerns we had: - There is no recognition of Marriott Platinum status. No breakfasts, no upgrades, not even a greeting. In fact, there is absolutely no...More"
"This place is gorgeous! The rooms are great, beautiful appliances. Great washer/dryer. Spacious too, except......the beds are sooo uncomfortable. Really uncomfortable. Very uncomfortable. The property is not beachfront, but we knew that, and have no complaints about that. Pools were very nice and spacious.More"
"We stayed there the week before Christmas and loved the place. The one-bedroom suite was very clean, spacious and comfortable for us. We are a couple with a 6 year old son. We really loved the grounds, the pool and the ability to walk down...More"
"I know that traveling during the holidays can be difficult but this is a very bad case of have's and have nots. And, no help from the manager. We arrived at the hotel to check in at 2:30 in the afternoon and were told that...More"
"Really enjoyed this place except our last night. Wedding had music blasting so loud the walls are shaking in our bedroom after 9pm. Called front desk and they said quiet hour is between 9-10, whatever that means. Sorry, but for $1000 a night, it shouldn’t...More"
"Rooms are fantastic, we had 3bedroom and once all windows are open the view and open space is fabulous. Resort itself is nice, but nothing really breathtaking...or maybe I'm just spoiled. It was expensive, but service was quite good. I would like to stay again...More"
Our family enjoyed a beautiful one bedroom suite. The only disappointment with the room was the sofa pullout sleeper which was not comfortable to sleep on. We padded the bed with 3 blankets which worked OK. The room was new and spacious. The pool was...More
"We stayed in building 8, 3rd floor, not ocean view. Our view was of the pool and another building, but we weren't staring at parked cars (my hubby says we could see the parking lot, I just didn't look that way!). Pool was huge, with...More"
"I traveled with a group of 4 and we stayed in one of the 3 room villas. First of all, it was giant. All the rooms were very good sized with their own private bathrooms. The master suite was unreal: tub, walk-in closet, and private...More"
This hotel has beautiful grounds. We had a spacious deluxe one bedroom ocean view room in building 8. Everything was nicely appointed and very clean. Views of ocean although not directly on the ocean were gorgeous. I would suggest to be higher than the third...More
Our last afternoon/evening in Kauai and I'm writing this review as I wait for a new washing machine to be installed after two attempts to fix it by maintenance didn't work. Our half wet dirty clothes that were in the machine are sitting in plastic...More
"We (4 adults and a 9 month old) only stayed one night but it was the highlight of our entire stay on Kauai. The rooms were fantastic, we had studios which had everything you would need including kitchenette, a good sized mini fridge, cook-top, and...More"
"Pros: big property, beautiful pools, large villas with great kitchen and full size laundry. We were in a one bedroom in building 11 with an ocean view. Great location with a short walk to amazing beaches, restaurants and shopping. Staff was helpful and friendly. Especially...More"
We had a wonderful stay a Kola Landing Dec 14-21. The general manager and all of the staff were fantastic. I have never been anywhere where everyone was so friendly and helpful. The grounds are very well laid out and maintained. The flowers and plants...More
"We are Marriott members and chose between Koloa Landing & the Marriott in Lihue for our stay on the south end of the island. We are so happy we chose Koloa Landing, even though it cost us a nightly fee plus points. The front desk,...More"
"As a Marriott member looking to use some points for vacation, I was presented with the Koloa Landing resort as an option during a trip to Kauai for a few more points that it would have cost to stay at the Courtyard on the east...More"
"We had a great stay at Koloa Landing Dec 5--10! Everything was great, and no complaints--our room was great--partial ocean view, overlooked the adult-only pool; very spacious, nicely furnished, about the most comfortable bed we've ever slept in. Resort was very clean and well maintained;...More"
"Koloa Landing is s fabulous resort on the dry side of the island with great rooms, ""private"" elevator access to some units, a magnificent new pool area with multiple hot tubs and activities and food that will keep you on property. The only downside is...More"
This is an awesome resort with all the amenities that you'd expect at a high end property in Hawaii except one thing-a beach. That's what I mean when I say it lacks character. My wife and I stayed for 5 days and while there are...More
First time on Kauai and we didn’t know what to expect. This resort is amazing. From our check in which went really smooth late at night to them accommodating us by moving our room without any hassle. They staff are pleasant from the front desk...More
"I don't know how much units rent for normally. We visited between Thanksgiving and mid-December when rates everywhere are lower. I picked Koloa Landing after lots of research. There's no beach right outside the door, but several excellent beaches nearby. I didn't realize that our...More"
Really enjoyed our stay here - we originally booked a partial ocean view studio and were pleasantly given a “full ocean” view studio in building 11 which is amazing. Like someone else mentioned - park near the entrance to check in but leave your stuff...More
This is a nice resort. Awesome pool areas for young and old alike. You need to walk or drive to get to a good beach so if you want a beachfront resort look elsewhere. The rooms are well appointed. We had 4 adults and 2...More
"Beautiful grounds & pool area, stayed in 1 bedroom villa. 8 & 6 year old slept on pull-out sofa bed. Great location in Poipu area with shopping, restaurants, we enjoyed beach days at Brennecke's beach. Also enjoyed the restaurant, had good food and convenient. They...More"
"I researched many sites before selecting this hotel. I cannot say enough about what a great experience this was. Staff were helpful and friendly, and made the experience more pleasant. We had a lovely ocean view in a villa that was modern and tastefully decorated....More"
"My husband and I stayed there for 7 nights. Here is how we felt about this place. Positive: Check-in was quick and easy. We booked a standard room with a king size bed and resort view. At our check-in, we were upgraded to a suite...More"
Recently I stayed at this hotel in conjunction with a holiday party held there. We booked a room for the night after the party to avoid the horrible long (7 mile) return home after a few drinks. Booking the room was a twenty minute ordeal...More
My wife and I just got back from a week at Koloa Landing where we stayed for our honeymoon. The resort has a great pool area and is in a very good location close to many beaches and good restaurants. The room itself felt like...More
"Recently stayed 6 nights at the Koala Landing (Nov 13th-19th). Absolutley beautiful resort and great location. I am a platiinum elite member, stayed there on points and was given an upgrade to a 1 bedroon, ocean view (8301) room. Only bad thing about the room...More"
This was a surprising find. My husband and I checked in for just 1 night while enjoying a long Kaua‘i vacation in Princeville. We checked in for the night to avoid the long drive after a planned fine dining experience at Merriman's (which would include...More
"I would give Koloa Landing 4 1/2 if they allowed half stars. We splurged on a suite for just the two of us and really liked it. Rooms come in studios or suites (1,2,3 and 4 bedroom). Our suite was two bedroom they just locked...More"
I cannot begin to tell you what a surprising experience I had during my visit to this hotel. I have stayed at this property every year for the past 7 years and watched it go from a Wynham to a Marriott. I watched the property...More
"Very nice resort. The different pools were the highlight for me. Conveniently located near The Shops at Kakui’ula, where there’s lots of good shopping and restaurants. The in-house Holoholo Grill was decent too. Room was nice, in particular the washer and dryer. Only minus was...More"
Thank you Koloa Landing for the excellent stay. Gorgeous room - unbelievable kitchen and you get your own laundry. Jessica greeted us and made us feel so welcome and put goodies with a note in the room to congratulate us - baby friendly of course....More
Recently stayed here with my husband and 4 year old daughter. I was attending a conference at the nearby Hyatt but all the rooms were full and I am very glad about that! We had a one room suite. I was expecting a kitchenette but...More
We stayed at Koloa Landing Resort for 6 nights. Absolutely beautiful property. The 2 bedroom villa was perfect for our family. Large balcony overlooking one of the pools was great for relaxing with a cup of coffee in the morning and a glass of wine...More
Very beautiful resort excellent restaurant no beach front which I missed otherwise very nice resort! The pools were great u could walk to ocean but lava rock was all the beach! Nice lanai our rooster was respectful he didn’t crow at sunrise! Would stay again!More
"We were very much looking forward to our mid-October stay at Koloa Landing after reading all the great reviews. Our experience was mostly average, and the resort seemed to fall short in a few places in our opinion. Check in time is officially 4pm. We...More"
"My husband and I frequent Kauai. We have watched from the beginning the development of Koloa Landing. The staff has always been very accommodating in meeting our needs (especially Jessica and Sydney). It's obvious they enjoy their jobs, and are very good at what they...More"
"We have been coming to Koloa Landing every year since 2013. We celebrate our child’s birthday and watch the Kauai sunset with a shaved ice “cake”. This resort feels like our home away from home. We look for Jessica’s smiling face every year, and all...More"
"We stayed in a partial ocean-view one bedroom villa for over a week (building 7). It was a wonderful stay. PROS - fill kitchen to make meals, everything that you need and in excellent condition. - washer and dryer, detergent provided (helped out so we...More"
"I have been to KoloaLanding a few times before this trip and I found that it was not as good as before. I gave it a four star but it really is closer to a 3.75. When we arrived after a long flight, late at...More"
"We stayed for four nights in a 2 bedroom, 2.5 bath unit. Big porch overlooking the property and the ocean. We were very impressed with room, Wolf and Sub Zero appliances, washer and dryer. Master bath has 2 shower heads and a full tub. Ate...More"
Lovely property. Amazing pools. Relaxing atmosphere. Stayed in a deluxe room with kitchenette. Perfect for us. Full size washer and dryer were awesome to have. Many days we returned back very muddy so they were perfect! The resteraunt was really good. Ate there several times....More
"I told MaGelly at check-out that I'd be giving the property an excellent review on TripAdvisor, then I paid $40 resort fee for every night I stayed. After, I asked her to print a document for me from my flash drive, because the guest printer...More"
"I loved Kauai and Koloa Landing did not disappoint! My family of 4 went to check this out. We were going to book earlier, but it was under renovations. Our villa had everything we needed to enjoy our stay. I love sitting out on the...More"
"We are Marriott time share holders and are always pretty positive about Marriott properties. However, I would not choose to stay at this one again, though there were some positives - the negatives outweighed them. Positives: very friendly staff down at the pools / good...More"
"We stayed at this resort while it was being expanded, and had a very nice stay. However, I must say that the newly completed Autograph is fantastic.The pool is one of the best we have experienced and the units are the best in Hawaii. The...More"
We stayed at this hotel for 6 nights. We had a deluxe room downstairs in a building towards the back of the resort just steps from the beach. Our room was not an ocean view but from our patio we could see the ocean across...More
"Nice apartments. Bigger than hotel rooms. Had separate shower and bathtub. Open kitchen with dining table and breakfast bar. Full size stove, oven fridge, washer and dryer. Nice big pool. One casual restaurant. Watched dolphins from ocean view balcony off bedroom and living room at...More"
"Quick flight from Maui for a long weekend at this beautiful resort. From check in with Princess, being upgraded to a 1 bedroom ocean view. All front desk staff were so pleasant, always smiling, wonderful. Room, building 1 room 402: Huge! Top end appliances and...More"
Loved this place and would have added a day if we could have! We were greeted with the traditional lei greeting with a warm welcome from Danielle. She was very attentive and told us what we could do while waiting for our room to be...More
"First impressions are everything and on that note, our first interaction was with a very condescending & rude front desk staff person named Carrie. Every interaction with her was not pleasant. Why would you hire someone who obviously doesn’t enjoy human contact? Hotel was nice...More"
"We had a wonderful time at Koloa Landing! The staff were very welcoming, pleasant and helpful. The rooms were amazing! Very clean and modern. Very close to shopping and restaurants. We would definitely come to stay here again!"
"We stayed here four nights with our 3 year old son for our wedding anniversary. I will start by saying that the hotel grounds are lush and beautiful and the room was very nice. The hotel is not on the beach, which we were OK...More"
Our family of 15 recently stayed at this resort. A month prior to our trip we arranged to have the family all located in the same building. Once we arrived we were told we were in three different buildings. The staff quickly fixed the situation...More
"We really enjoyed our visit! The staff was friendly and very helpful. The rooms very spacious,clean and quiet. We had an awesome view! The location was a short walk to everything we needed. And if we didn't feel like walking we called the Aloha Shuttle...More"
Rooms: We stayed here 12 days in a suite with Building 11/4th Floor Resort View court view and building 11/2nd Floor ‘ocean view’. The ocean view is 50% obstructed by buildings in front of 11. I personally would only get 3rd floor (40%?) or 4th...More
"Dead moth on the floor on arrival, not removing dirty pool towels (despite the contract stating fresh towels daily), and not having the room cleaned except once (despite the contract stating full cleaning every 3 days – we stayed for 7 days) were just a...More"
"Loved this resort! We've stayed here in the past when they first opened, but we are loving the work they did on the new renovation. The pool is amazing. There's 3 big hot tubs, an infinity pool, big slide, smaller slide, and a cave with...More"
"Really enjoyed this resort, great to have a kitchen with all the amenities and a separate sleeping area. The restaurant on site is good and reasoably priced. Location is good on the island and easy to get to the places we went around the resort...More"
"As long-time visitors to Poipu (since the 1980’s), we knew that the location of Koloa Landing is not on the ocean, much less the beach. No illusions there. We were, however, very impressed by the photos online of the grounds, the ocean views, and the...More"
"As with my other reviews of Kauai, I'm going to start by saying how much I love Hawaii. This was my 6th visit but first to Kauai. At the highest level, I recommend choosing a different island if you want diverse beaches, beautiful beaches, a...More"
"The food at the resort is outstanding, so I wasn't surprised to hear that the Chef has a remarkable reputation on Kauai. The accommodations are spacious and have all of the modern amenities of home. The resort never feels full; just big enough but not...More"
My stay here was short my last 2 days on the Island was here on the South side. Expectations of resort fell a little flat. Stayed budget friendly hotel first 5 days that felt more comfortable in surroundings. Upon arrival front desk staff unfriendly and...More
"My husband and I stayed here for a few nights during our Honeymoon in Hawaii. First, the pros. It is within walking distance of a shopping plaza that has a drugstore, market, restaurants, stores, and a Zipline company. The concierge was helpful when we needed...More"
"My husband and I celebrated our first wedding anniversary on Kauai a few weeks ago and thoroughly enjoyed our week's stay at the Koloa Landing Resort. We booked through Costco travel and would highly recommend this package to anyone visiting Kauai. The rooms, amenities (especially...More"
"I don't write negative reviews, but I want to warn others before they make the same mistake. This was our 3rd visit to the resort and we had expectations. Our room was not want we had experienced before. Upon opening the door and looking in,...More"
"We stayed at another hotel for the first 6 days of our visit. We were going to be hiking, kayaking, and sightseeing enough that staying someplace expensive wasn't worth it. If you are going to be in your hotel a little more, than this place...More"
"Amazing stay. Convenient and beautiful. Stayed in a studio with small kitchen, washer and dryer which was much needed for us as we are active and our clothes were usually nasty. Beautiful pool areas. Fitness center looked nice although I didn't use it, I hiked...More"
"A very decorative and modern resort that used to be a Wyndham property, which has been renovated and then re-branded as Autograph Collection property in Jan’17. Lobby. You can start feeling the designer set up right from the open air lobby at your check-in. The...More"
Had an amazing stay with my closest girl friends. We had a three bedroom suite with three bathrooms which was perfect for us ladies! I travel a lot and have been to Hawaii many times including Kauai and I have never had such an amazing...More
"Everything was good. Especially liked their booking desk where they will book trips for you at no charge (helicopter, boat, even one day trips to other islands) - so much easier than calling all these places yourself and trying to schedule! Luau had nice music...More"
