Review 
"We were initially concerned because of some not so good tripadvisor reviews and the mega resort, but we were pleasantly surprised by the bell service and the front desk (thank you Mattew!), one of the best experiences we had on check in. Hotel staff was...More"
Absolutely disappointed from this Grand Hyatt. It must have been built long time ago and never seen an upgrade. The rooms are spacious but very basic. The in-room towels are simply bad quality and the coffee machine in the room is probably the cheapest they...More
"Great and beautiful location, very friendly staff. Nice pool but crowded and limited lounge chairs. Costly hotel, you got what you paid for. Food is again overpriced, many shopping area and restaurants within 1-2 miles for reasonable family dining"
"Wow. Anyone who says this place is less than perfect is crazy. My fiance and I spent a week here in the middle of February and our entire stay was amazing. First of all, the service was absolutely the best. Every single person of the...More"
"This is our third visit, never does it disappoint. Beautiful and well manicured grounds and very friendly staff. Pools are beautiful and expansive. It was a little cold and rainy a couple of days. Apparently February is the rainy season so be warned still we...More"
"My second visit/review for the beautiful Grand Hyatt Kauai! Stayed for another conference in early February. The drive is about 30-minutes from Lihue airport. If exploring the island, it took about 1.5 hours to get to the northern part/Hanalei Bay and about that time to...More"
"We love this resort- enough so that this is our 10th, maybe 12th visit. I think we may have discovered why, never once, have we been greeted at check in with a ""welcome back loyal customer!"" Our front desk person told us that since we...More"
"My family and I stayed here over Christmas break and, while there are several positives about this resort, we felt that it didn't meet our expectations. First, the positives: the lobby and grounds are lovely. The lobby has a beautiful view of the beach and...More"
"Out of all the places we stayed, this was the best! This is our second time staying at this resort and we love it! The last time we stayed was for a romantic couple getaway and this time we stayed with our two kids (age...More"
This was our 2nd stay at this hotel and it was as nice as we remembered. The hotel is large but spread out so it never seemed too crowded. There are many pools (including an adult only) and a lagoon and a beach so there...More
"The room had comfortable bedding, robes and plenty of towels with toiletries. Air conditioning and ceiling fan for climate controls made us comfortable. Daily maid service for the room was thorough. Room Service for dining was quick and the food was delicious. Food service throughout...More"
We have stayed at the grand Hyatt before and were excited to return. Kauai is my favorite island but I will look for another hotel next time. The grounds are beautiful. Pools and lagoon are great. Our partial ocean view room is ok but this...More
Our family stayed 3 nights at the Grand Hyatt and 5 nights at the St Regis. We loved the resort and its sprawling pool complex and lagoon. In light of our long flight to get to Kauai we booked a cabana for the first day....More
"This resort is absolutely beautiful, perched just above Shipwrecked Beach with mature, well maintained plantings throughout. There are so many hidden areas to escape from the crowds. We had a garden view room, which was perfect for our family of four, as they are located...More"
"The Grand Hyatt Kauai has the best location of any resort in a Poipu, since you can make your way into town or into nearby Koloa easily for lunch, dinner, or out to Waimea Canyon for hikes (about 45 minutes to one hour away). The...More"
"Hotel is great for families with lots of pools, slides and lazy rivers. Also features a huge lagoon for swimming and other water activities. The beach was nice but the water was too rough to enjoy the ocean while we were there. The hotel itself...More"
"Traveled toward the end of September for a stay at the Grand Hyatt Kauai. It is a large, beautiful property with landscaped pools, lagoon and stunning grounds. You will do a lot of walking while here, but it is enjoyable. Ocean views are impressive and...More"
My fiancé and I spend three days at the Grand Hyatt in February. The hotel is absolutely stunning. The property is beautiful and the views of the ocean are second to none (we could see whales swimming while eating breakfast!). We loved walking along the...More
My wife had a business conference at the hotel. This is our second conference at this hotel. Outstanding friendly service. First three days we had rain which put a damper on some activities. The hotel has bicycles to check out at the valet desk. All...More
"Huge property with plenty of pools and ocean views! Keep in mind it does take some time to walk to different restaurants and pools as many of the rooms are spread out. Rooms are well appointed and the beds very comfortable, bathrooms spacious with plenty...More"
"We traveled to the Grand Hyatt for a medical conference and fell in love with the property. We enjoyed the pools and hot tub, poolside bar and the beach. We were upgraded at check in (without asking) to a partial ocean view room which was...More"
The staff is so friendly and the grounds are beautiful. Our only complaint was that our room was so far away from everything. The property is huge! It isn’t recommended for people who have trouble getting around long distances. The food and beverage service is...More
"This hotel is highly regarded and rated, so we expected much much more from it (especially because of the price!). We did not receive leis when we arrived. Our guest room was highly outdated and in need of work (our bathtub was falling apart). While...More"
Beautiful location and perfectly kept grounds. Absolutely beautiful location. Excellent variety of pools and places to relax — we were there in Jan x 5 days and never crowded. So enjoyed the Lazy River. Good selection of restaurants but pricey and wished there was better...More
Stayed for 5 days in January. Am very glad stayed here - location good in terms of weather in January and what we wanted to do. The pools and lagoon are very good and open at night which is lovely. The beach that is in...More
"One of the highlights of our stay at the grand Hyatt Kawai E resort and spa was having relaxing, casual, yummy food at the Seaview Terrace where their staff does a terrific job of providing beverage and food service. But for me the real treat...More"
"The hotel was great! Staff was great too! Food is pricey! Overall great trip and great accommodations!! I would recommend this Hyatt to anyone going to the Island. It’s off the beaten path with food, and shopping within walking distance of you don’t want to...More"
"All you might want in a high-end resort. Some have commented about the $40 breakfasts and I completely agree. It isn’t possible to eat even half that much in value, but it was part of a package. We would do it differently if we do...More"
Cues Conference for my husband and vacation for me/us.. We enjoyed the accomadations and loved our day at the Maile Cabana overlooking the beach and ocean.. We enjoyed the food in several of the restaurants.. The laui was fabulous..
"Great property with excellent dining, can’t wait to come again. We drove around most of the island and think Poipu is the place to be and the Hyatt is in a great spot. We are looking forward to coming back!"
This property on Kauai is beautiful - especially the outdoor areas - pool/beach/outdoor dining. Variety of pool options and not overly crowded (always found a variety of options even at the height of day).
"We had an exceptional experience at the Grand Hyatt Kauai. The hotel and grounds are gorgeous and the staff and service are excellent. We had exceptional service in every restaurant and shop and especially from the housekeeping manager, Aiwa, who we encountered in the elevator...More"
"In the space of three weeks, I have been to three Hawaii properties for meetings. Grand Wailea and Hyatt Regency on Maui, and the Grand Hyatt Kauai. The latter of these three clearly comes in third. I've been to all three properties for the same...More"
"Reservation details were flawed. Eventually they made it right, but only after leaving me wondering for an hour. On the positive side the hotel and grounds were spectacular and the food was excellent although very expensive. But I guess it costs to visit paradise."
Have visited the Grand Hyatt a number of times and each time we leave we know we are coming back. Wonderful staff that care about your experience and eager to help wherever possible. The food was excellent in a variety of restaurants and the grounds...More
"Nice hotel, not sure the rooms are worth $800 a night for a partial ocean view. Room was acceptable overall. A bit worn and dated. Grounds were beautiful, easy to find a chair at the pool. I appreciate that their are sun umbrellas available at...More"
"Great service, beautiful setting, excellent dining, wonderful place for couples and families, looking forward to returning to this property,Kauai is so very beautiful & friendly. Food was so good we returned to dine after we checked out."
"beautiful grounds,pools,spa. great food at all veneus. go to tidepools for dinner. staff are very accomodating. not much signage on the property so hard to navigate. pop up shops set up daily in lobby in the are fun to browse"
"We recently spent 10 days at the Grand Hyatt in Kauai and cannot wait to go back. The grounds are beautiful, the restaurants are all excellent (we ate in every one of them - Tidepools was our favorite!!), the pool is huge, the lazy river...More"
"This resort is not for the financially faint of heart, but it is worth it and we will be back. From the concierge parking arrival yo your last moment everyone treats you like they appreciate you being there. The pool area with all the amenities...More"
"This is a wonderful resort. Beautiful grounds, great pool and beach. The staff is outstanding and the restaurants are great. This is a very relaxing resort. We love hanging out at the pool and having fun on the slide."
"We flew into Kaua’i to Stay at this hotel because my granddaughter who is only 5years old had her 1st performance there at the Grand Hyatt ballroom, it was a very special occasion for our family, so it was very convenient"
"This Grand Hyatt has an ideal location on Kauai. Close to airport and easy to access the west, east and even north points of Kauai if you have a rental. The hotel has all the amenities you could wish for included in your $35 daily...More"
We stayed at this hotel for a family wedding. The location is beautiful and the hotel delightful to walk around. The service was excellent. In one direction was the morning sunrise; in the other the evening sunset. We took many great photos. Prepare to walk...More
"If you have read my other reviews you know that I am an annoying traveler who is very picky about their hotel choices. So, unless you are equally picky you should read this with some skepticism. The grounds are absolutely beautiful. The room is a...More"
"We recently travelled to Kauai and stayed at The Hyatt Regency. Our stay was absolutely perfect, we couldn't think of anything that wasn't perfect. Besides a magnificent setting, attention to detail, wonderful maid service, outstanding spa etc. we were delighted to the superb Restaurants on...More"
"The Grand Hyatt is truly a grand hotel with many ocean view rooms of Shipwreck Beach. The rooms are spacious and updated. The restaurants are top notch, the hotel services are all very accommodating including the spa, shops and pools. The hotel has both fresh...More"
"We stayed in Maui for the first 4 days of our honeymoon and the Grand Hyatt Kauai for another 4. Upon pulling up the entrance, we were wowed. The grounds and the front of the hotel were immaculate! Check-in was easy and we were amazed...More"
"My wife and I attended a business conference here. Beautiful hotel and grounds; large ocean view room with balcony, great staff and service; very comfortable conference rooms and good food--especially that catered on the beach, many choices of poolside bars, relaxing lounges and restaurants, first...More"
this is a five star they lost it due to not serving hot food after 9pm otherwise it's a five star five diamond across the boards...the hiking due north is probably the best in all the island you pass manulupa beach site of an old...More
Outstanding hotel with the best pool complex in all of Hawaii. The grounds are huge and incredibly beautiful with spectacular landscaping. Beautiful views from our room every time that we’ve stayed. Tidepools is probably the best seafood restaurant in Kauai. Great sushi at Stephenson’s. The...More
Stayed 5 nights this past January and enjoyed the stay. Our room (3084) did NOT face the pool / ocean and I would advise that you request this. I'm sure that being we were attending a conference and my wife and I do not have...More
"Grand Hyatt Kauai Resort & Spa is a high quality property with top-shelf personal service, great food and physical structure. It is a tad expensive, but within what you would expect to pay at this level of resort. There were no disappointments, no rough edges....More"
"1st time to Hawaii! We stayed at all Hyatt's between 3 islands & this resort was our FAVORITE! We had ocean view room. Loved the pool, staff was very friendly. Rooms were clean & had been updated. Location was perfect for touring the island &...More"
"Great place to stay. Wonderful facility. The food is very expensive. I love the commitment to recycling and the availability of water throughout the resort . Disappointed with the breakfast buffet, but room service was good"
"I liked a lot this hotel but please ask about company parties going on during your stay... there were several going on when we were there and the guests were so annoying, they were load, they kept reserving their seats and never turning up and...More"
"First let me acknowledge how helpful, friendly and courtesy the entire staff treats the guest. They in general make the extra effort to make sure our needs are met, even simple things like if we asked where was the bath room near the pool, they...More"
"This hotel has a beautifully maintained property. The room was very clean, quiet (even though it was next to the pool), and so roomy. Bathroom had his and her sinks and had great lighting. The pools are clean and I loved the fact that they...More"
"I would just like to state that this was my third stay at this property and every time I am more amazed! I have been to many resorts around the world, especially many Hyatts and this one continues to exceed my expectations. While walking in,...More"
"As a former Hyatt Diamond (current equivalent of Explorist) for 7 years, I've stayed in my fair share of Hyatt's, and this was probably the most disappointing! Although I requested rollaway beds and advised of my 10 PM arrival with kids, they were not in...More"
"This hotel is massive, the salt lagoon, the waterfalls within the pool system, everything is so well thought out. Rooms were cleaned by-daily, friendly staff, there really isn't a negative to think about. Except perhaps the cost of the meals was very high. but then...More"
I will start by saying that this hotel is absolutely gorgeous and I barely knock it to a 4/5 because of a few non typical issues. My husband and I went here with our 1.5 year old daughter. The pools are outstanding and the lagoon...More
It was overpriced. Our room had a horrible smell and the bathroom was super disgusting. There was mold everywhere - including around the bath stopper ... my bath would have been with black floating mold pieces (skipped the bath and cleaned the mold off the...More
"The views from this hotel are stunning. Grand open air lobby, tropical pool area with lush plants all around and just steps from Shipwreck Beach. Great location. Highly recommend the nearby Maha'ulepu Heritage Trail hike, which brings you along the cliffs to look out at...More"
"As a Hyatt “Globalist”, Starwood and Marriott Platinum member, I travel on a regular basis. I recently stayed at the Grand Hyatt Kauai, and it was truly memorable. Cameron Shaw made it a point to greet me upon arrival, and he went out of his...More"
I stayed here recently with my partner and it was fantastic. I would highly recommend anyone staying on the Island to stay here. The northern part of Kauai is great especially around Prinecville but this part of the island and particularly the resort is fantastic....More
"We had booked our stay about 6 months prior to our arrival and at the time, requested a crib and a bath tub. We were assured that our requests would be accommodated. About 1 week before our arrival, we again confirmed that we would be...More"
Stayed here last spring break and absolutely loved it. Looking to stay there again this year. As soon as you walk in you see an amazing view of the ocean. I live on a neighbor island so I'm used to nice ocean views but this...More
"This resort gets 4 stars because the garden, lagoon and beach view is simply gorgeous. The service we received was also awesome from the very beginning....we received an upgrade + a bottle of champagne because it was our anniversary - they also comped the valet...More"
"Spectacular location on Shipwreck Beach. Very private property on the beach, but the beach is not safe for swimming. Instead they have a Sandy lagoon and at least three pools, each configured to feel small and intimate. The landscaping is lush and beautiful. Our room...More"
"We stayed for 4 nights in August. It's a beautiful setting with lush landscaping everywhere, along with a lovely beachside walkway. The pools, lagoons, and lazy rivers were our favorite part of our stay. The water was always warm and the pools were clean. All...More"
"This was a fantastic place to spend a honeymoon! The staff (especially Malika and Victor at reception) really went the extra mile to make us feel special. It was amazing how many other couples we met who had honeymooned there were back celebrating 10, 20,...More"
"I am still at the hotel, but I had to share this sooner rather than later for those who may be choosing to book here. The hotel grounds and the staff are lovely. Everyone has been charming since moment one. The gym, spa, pool and...More"
We have been coming here since it opened in'91. If you have never been it is a beautiful and magical place. All the staff are accommodating and there remains a Hawaiian feel to them and the hotel. It is big and there is some walking...More
"Wish it was more often than ‘once in a lifetime’ but even if only once, a very special stay. Enjoyed it immensely and took full advantage of the resort, restaurants and location on the island. Get a car, do the helicopter thing, drive to the...More"
"This is a top rate resort, nice place to get lost in. Perfect place to refresh and relax. This was my 3rd visit here. Spent 6 hours in the spa on our last day, which made the 12 hour trip home nice. Can’t wait until...More"
"Had everything we could have needed. The grounds were extensive, stunning, and clean. Rooms are a nice size, updated, and clean. A little disappointed on the high priced breakfast buffet at Ilima restaurant in the resort. For the price already being paid, one would think...More"
"This is an excellent resort, and we've stayed at many. What makes it truly great is the well-trained staff. They were accommodating to a fault, constantly cleaning the grounds and offering assistance. We had an oceanfront room, and could see whales spouting off shore. The...More"
"The accommodations at the Grand Hyatt, especially the beautiful pool area, were spectacular. The rooms are fine--nothing too fancy, but clean, big, and generally quite comfortable. The most impressive aspect about the Grand Hyatt however is the INCREDIBLE STAFF. My husband and I were stuck...More"
"Beautiful resort. Awesome views. Coffee on the terrace watching the ocean is so enjoyable. Extensive pool / water recreation area with designated adult pools and a lazy river, water slide and protected lagoon offers so many spots for relaxation. Abundant seating around the pool. It...More"
I have heard it said that the worst thing about BMWs are the people who buy them. This also applies to the Grand Hyatt Kauai. If you want to holiday amongst rude and unfriendly snobs this is your place. If you want a more relaxed...More
"I stayed at the Grand Hyatt Kauai for an orthopaedic course. It was a beautiful, well kept, and very clean resort. In retrospect, I would’ve spent the extra money for an Oceanview or partial Oceanview. Our Gardenview room was basically a view of the parking...More"
Wonderful stay! Staff was amazing. Resort was beautiful. Great place to recharge your battery. I recommend a room with an ocean view so when you wake up in the morning you can see paradise surround you while you dine on your balcony.
"This was our 3rd stay, and it was most enjoyable. The best feature of the hotel is its public areas, in particular the wonderful pools. The rooms are looking a little tired compared for a few years ago, and the bed was too hard for...More"
Great facilities. Great poolside food. HORRID coffee and a ridiculously high daily activity fee make this hotel worth considering staying at a different location. A beach is right next to it but it is unsafe to get in the water.
"Our stay didn't start off great, since the hotel was sold out and they gave our room to someone else, so we were forced to have our son sleep on a fold out bed. That led to a lot of issues, but we did get...More"
We spent 5 days at the resort over the new year. The grounds and pools are stunning. It's pretty expensive so my husband and I shared a room with our daughters. The room is pretty large - 2 queen beds so it was fine. As...More
"Great views of the ocean from most rooms and public spaces. There are 5 pools which never felt crowded, daily activities and less than 30 minutes without traffic to Lihue. The rooms are large and have balconies to enjoy the amazing view. Decent food and...More"
Loved the view - We arrived in Kauai late and went straight to the Hyatt. Stayed there and had dinner at Spencers Lounge inside. This bar/restaurant has a beautiful ocean front view where you can hear the ocean. Loved this. The hotel is beautiful and...More
"We stayed at the Grand Hyatt over New Years and a great stay. While being family friendly, the Resort caters to couples very well. The hotel stay was very accommodating, from very prompt room service to excellent valet parking. We had an Oceanview room which...More"
Definitely a five star. Great location. Staff was very helpful. Make sure you make a dinner reservation early or you won't be eating until 9. About the same distance to the port to catch a boat as it is to the airport to catch a...More
"It was an incredible stay at the Grand Hyatt. Everything was quality and done very well. We had access to the Grand Club with was great for grabbing breakfast and treats. Concierge and front desk staff are friendly, welcoming, and willing to help with anything."
"The resort is nothing short of amazing. The amenities are wonderful, the staff is helpful and friendly, the restaurants are excellent and the rooms (although they could use a little modernizing face-lift) are large and well appointed. We just returned from a 6-night stay and...More"
"We have stayed at several Hyatt properties around the world and always had a great experience. The Hyatt in Kauai was a great experience - it offers everything. The room was large, the beds were very comfortable, the staff could not have been more helpful...More"
"We were here for 2 nights in jan 2017 ( first week ). We checked in very early and checked out very late , so pretty much 3 full days in kaui. The resort is amazing . The pool area is best ! Lots of...More"
This is a spectacular resort that is also very family friendly. It’s location in a nice village of Poipu is excellent as well. Great week at the Grand Hyatt. Service was wonderful and very helpful for any needs on and off the property.
"GREAT meeting! The hotel is very nice with helpful and pleasant staff. Restaurants are nice and the food is good but a bit expensive, but. , considering it is Hawaii not excessively so. Have tried some local restaurants “Old Koloa town”. Pezzetta and Brenekee’s were...More"
"Hyatt club lounge was wonderful and always consistent. Amazing staff, Simone, Ana and team, thank you for making our trip memorable as always. All of you go out of your way to make it special for us. Julian the executive house keeping was fantastic. Thanks...More"
"The Grand Hyatt at Poipu is the best resort on Kauai and perhaps the best resort in Hawai'i. Of course this is also reflected by the price. I reccomend signing up for a World of Hyatt membership to enhance your stay. The staff was excellent,...More"
"When you dream of what a tropical hawaiian vacation would be it all starts at your stay at the Grand Hyatt. From the moment you pull up to this luxury resort and get greated with a lay you feel like you are in paradise, and...More"
"Bed was a short eastern king, but comfortable. Pillows were comfortable. Seems like a minor detail until you experience an uncomfortable bed and pillows. Cooling system was quiet and comfortable. Again seems minor until you experience something completely the opposite, which can ruin a nights...More"
"A beautiful property, easy access and good parking even during a busy holiday week. Lovely gardens, walkways and pools. Breakfast was ordered for room service and the service and food were superb. Would definitely stay again."
The hotel front entrance have Staff lei greeting the guests. Beautiful lobby was open space lobby it's a nice opening entrance Lots activity organize by hotel for kids. Large pool area by the beach. And couple hot tub. You easyly spend three day not get...More
So there is no arguing with the other reviewers the hotel and it’s location is beautiful however there were some issues we came across here that were very disappointing in a hotel with this star rating. 1) pool seating - there is a rule that...More
Just spent 11 nights at the Grand Hyatt Poipu hotel over the holiday break. We had a terrific time and the hotel is spectacular. The grounds are beautiful; the beach is terrific (although not for little kids); the service very attentive. My only recommendation is...More
The hotel and staff were amazing! I was upgraded to a suite and the views and service was top notch. Definitely recommend to anyone traveling to Kauai. We could see whales from our room and the unbelievable sunsets.
"This was our family's third stay at this property and it does not disappoint. The grounds are lovely, the facilities are well laid out and the services very good. Our only caution to hotel management is to start to replace and enhance those facility items...More"
"Wonderful family destination! Pool, lagoon, and ocean offer many different water activities. Hotel setting and grounds are beautiful and immaculate. Food, drinks, and service are first rate. Rooms are spacious and well kept. Save up for this once in a lifetime experience!"
"Loved the pools and lagoon, hours of entertainment for my daughter. Lovely setting and good rooms, just a shame it was busy and I didn’t book restaurants in time but there were good other options close by"
"Beautiful resort, excellent staff. After a reservation debacle at the not as nice St. Regis, the Grand Hyatt staff was able to accommodate our family at the last minute during the holiday season and gave us $200 food credit."
What extraordinary service ...the Hyatt valet service delivered a misplaced rental car key to us when we were stranded at a parking lot mikes from the hotel. Above and beyond and so greatly appreciated. Thank you for helping to make our vacation a truly memorable...More
Everything about our stay from start to finish exceeded our expectations. The moment we arrived there was a wonderful Taiko show in the lobby that was unexpected and a lovely start to our stay. When checking in I found out we'd been upgraded to an...More
"This is such a pretty place, in fact, I think it is the best hotel on the island It is pricey, but if you want a quintessential Kauai garden and beach, with an awesome pool... this is it. Rooms and beding are wonderful."
"I rate this hotel a 4. Certainly not average because the staff are gracious and helpful, but I wouldn’t go as far as VERY good because the hotel was a bit dated. The grounds are spectacularly well kept and beautiful, but the rooms/hallways need some...More"
My husband and I stayed here two nights with our nearly 2 year old son. We all loved the pool area and spent most of our time there splashing around. There are multiple swimming areas to explore which makes for a fun way to spend...More
We usually stay in a condo on Kauai but treated ourselves to a 5 star hotel this time and it was a special experience. Everyone made us feel welcome. The expansive pool setting is so much fun and the restaurants in the hotel are all...More
"This review is specifically for the spa at the Grand Hyatt Kauai. My message therapist was easily one of the best I have ever had. Not sure if it’s a function of their training or I just was fortunate, but the therapy itself was great....More"
The Kauai Grand Hyatt is a wonderful place to gather with family and enjoy a great vacation. The poolside ambiance is beautiful. We enjoyed the lagoon and hot tubs. The staff is exceptional and make you feel at home. I want to go back again...More
This property is beautiful; however its main assets are the employees who are excellently trained. I really want to call out Malaika Elsaieh-Rowe at the front desk who really should be running the entire place. She understands guest services to a tee-and goes above and...More
"Truly Gorgeous property and location. The pools and grounds are so well maintained and the service and food are excellent. The rooms can be a really far walk, with long hallways a bit run down. But we did not mind as the rooms were a...More"
"great hotel for families, large property with excellent pools. if your room is in the 600 building, it is a long walk to the main area and to get water. The hotel provides water bottles, but the alkaline water stations are spotted in various parts...More"
This was my first time to Kauai so I didn't know what to expect but I quickly fell in love with the island and this hotel. It has a great location for seeing a lot of the sights that Kauai has to offer. The staff...More
"This is a gorgeous property. It looks at least 20-30 years old, but the grand entry hallway framing the ocean with high pillars is still magnificent, and holds up to time. The employees were all well-mannered, efficient and pleasant. The location is stellar. The pool...More"
"The pools are fantastic - slides, lazy river, freshwater, and saltwater with sand. Our kids were busy all day. We took advantage of the tennis court, water bottle filling stations (bring a good water bottle), fish feeding, grounds tour, and washer/dryer. The morning buffet is...More"
"We were SO happy with our 1-week stay at this beautiful hotel - it was our perfectly located ""home base"" for a truly memorable family vacation in stunning Kaua'i! We worked with Conceirge Valerie about 6 weeks prior to arrival to organize off-site activities (we...More"
One thing we appreciated with Grand Hyatt were all the water stations on the property. Not being nickled and dimed for water bottles left in the room is a step in the right direction and trying to limit plastics by providing the rooms with reusable...More
The hotel was beautiful and the workers were all very kind. We will refer all of our friends to stay at the Grand Hyatt. It was a perfect vacation for our family. The rooms were always maintained well and having the washer/dryer available was great....More
"Staff and location of the Grand Hyatt were super. Kauai was not as crowed as other islands, so it was easy to get almost anywhere. We rented a car at airport and were glad that we did; for some reason the default medium-sized car was...More"
"We stayed at the Grand Hyatt Kauai for 6 nights in December. The hotel is beautiful! Our rooms were well maintained and very comfortable, and the grounds and pool area are gorgeous! We loved the food and pina coladas by the pool. Be sure to...More"
"Ilima is the buffet breakfast option. Seated in less than 5 mins at 9 on a Saturday. Thanks to our friendly server Kennedy I was pointed to the off menu tofu scramble. It was light and delicious. Sometimes you just have to ask! Miso soup,...More"
"The Grand Hyatt is truly an amazing property. The grounds are immaculate and the pools are spacious and fun for all ages. My kids particularly loved the water slide. Food and drinks are great but, of course, expensive. The staff are all friendly and attentive....More"
The hotel was a great location. We enjoyed the breakfast though it was expensive- $35. It opens at 5:30 am which is nice because for those of us from Mainland US have jetlag. The room was very large. I loved how we had a king...More
"The Grand Hyatt is a fabulous hotel to stay. Also, being on the South side of Kauai was delightful. The views are breathtaking and the area is relaxing and quiet. Just the right medicine for R&R.Brenecke's is a great restaurant on the beach. You have...More"
"This beautiful resort in Poipu is the premier hotel if you want sun in Kauai. It's location on the tip of Poipu allows for sun, in an often rainy island. Plenty of onsite pools and activities to enjoy during your stay. It's also located near...More"
"We stayed at the Grand Hyatt in Kauai in December and was amazed at the beautiful decorations. With the location at the ocean shore, flowers blooming and Holiday decorations it was fabulous this time of year. This hotel does have a Grand Hyatt Regency Club...More"
I would first like to give Cindi at the front desk a very heart felt Mahalo! You turned our honeymoon around and made us feel absolutely special. After 4 nights at a lesser resort we moved over to the Grand Hyatt. At check in we...More
"Stayed 5 nights in December. Rooms were roomy, clean and quite. Staff displayed the aloha spirit. The breakfast buffet had extensive variety and was very high quality. We had dinner at the Tidewater which was excellent."
"This hotel was great and the spa is a must when staying here. There were more kids staying at the hotel than expected but there was an adult pool, just wish it was further away from the other pool area. Overall, it was a great...More"
"Great hotel , with superb service, hospitality, facilities and dining experiences. Beautiful hotel, spread out (low rise) over the Poipu seaside. Property has well maintained landscaping, which adds to the beauty of the location. Staff from the door men, front desk, housekeeping, dining personnel are...More"
"Has everything you need beach, pools etc. Very family friendly and adult friendly. Food is expensive but lots of other close options. Probably better luau options for the price. Parking and internet is free."
